Base,Protein,Sauce,Spice Level,Price,Is_Vegan,Is_Vegetarian,item_info
Thick Cut Fries,Falafel,Cheesy Muhammara,Level 3,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Falafel Topping, Cheesy Muhammara (Level 3) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 3. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Falafel,Cheesy Muhammara,Level 4,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Falafel Topping, Cheesy Muhammara (Level 4) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 4. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Afghani Butter,Level 1,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Afghani Butter (Level 1) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 1. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Afghani Butter,Level 2,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Afghani Butter (Level 2) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 2. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Afghani Butter,Level 3,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Afghani Butter (Level 3) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 3. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Afghani Butter,Level 4,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Afghani Butter (Level 4) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 4. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Pindi,Level 1,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Pindi (Level 1) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 1. Vegan. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Pindi,Level 2,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Pindi (Level 2) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 2. Vegan. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Pindi,Level 3,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Pindi (Level 3) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 3. Vegan. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Pindi,Level 4,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Pindi (Level 4) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 4. Vegan. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Tandoori,Level 1,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Tandoori (Level 1) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 1. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Tandoori,Level 2,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Tandoori (Level 2) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 2. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Tandoori,Level 3,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Tandoori (Level 3) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 3. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Tandoori,Level 4,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Tandoori (Level 4) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 4. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Aioli,Level 1,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Aioli (Level 1) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 1. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Aioli,Level 2,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Aioli (Level 2) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 2. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Aioli,Level 3,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Aioli (Level 3) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 3. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Aioli,Level 4,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Aioli (Level 4) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 4. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Cheesy Muhammara,Level 1,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Cheesy Muhammara (Level 1) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 1. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Cheesy Muhammara,Level 2,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Cheesy Muhammara (Level 2) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 2. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Cheesy Muhammara,Level 3,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Cheesy Muhammara (Level 3) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 3. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,Potato,Cheesy Muhammara,Level 4,16.990000000000002,No,Yes,"Name: Thick Cut Fries with Potato Topping, Cheesy Muhammara (Level 4) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with seasoned potato bites, golden and comforting.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 4. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,,Afghani Butter,Level 1,16.990000000000002,No,Yes,"Name: Thick Cut Fries with No Topping, Afghani Butter (Level 1) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with no extra topping. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 1. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,,Afghani Butter,Level 2,16.990000000000002,No,Yes,"Name: Thick Cut Fries with No Topping, Afghani Butter (Level 2) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with no extra topping. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 2. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,,Afghani Butter,Level 3,16.990000000000002,No,Yes,"Name: Thick Cut Fries with No Topping, Afghani Butter (Level 3) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with no extra topping. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 3. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,,Afghani Butter,Level 4,16.990000000000002,No,Yes,"Name: Thick Cut Fries with No Topping, Afghani Butter (Level 4) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with no extra topping. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 4. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,,Pindi,Level 1,16.990000000000002,No,Yes,"Name: Thick Cut Fries with No Topping, Pindi (Level 1) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with no extra topping. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 1. Vegan. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,,Pindi,Level 2,16.990000000000002,No,Yes,"Name: Thick Cut Fries with No Topping, Pindi (Level 2) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with no extra topping. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 2. Vegan. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,,Pindi,Level 3,16.990000000000002,No,Yes,"Name: Thick Cut Fries with No Topping, Pindi (Level 3) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with no extra topping. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 3. Vegan. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,,Pindi,Level 4,16.990000000000002,No,Yes,"Name: Thick Cut Fries with No Topping, Pindi (Level 4) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with no extra topping. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 4. Vegan. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,,Tandoori,Level 1,16.990000000000002,No,Yes,"Name: Thick Cut Fries with No Topping, Tandoori (Level 1) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with no extra topping. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 1. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,,Tandoori,Level 2,16.990000000000002,No,Yes,"Name: Thick Cut Fries with No Topping, Tandoori (Level 2) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with no extra topping. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 2. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,,Tandoori,Level 3,16.990000000000002,No,Yes,"Name: Thick Cut Fries with No Topping, Tandoori (Level 3) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with no extra topping. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 3. Vegetarian. Finished with a generous topping of gooey, melted cheese."
Thick Cut Fries,,Tandoori,Level 4,16.990000000000002,No,Yes,"Name: Thick Cut Fries with No Topping, Tandoori (Level 4) + Cheese.Description: Thick-cut fries for a hearty bite. Loaded with no extra topping. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 4. Vegetarian. Finished with a generous topping of gooey, melted cheese."
